id,ringname,ringnum,ringcolor,segmentid,aendname,bendname,isspur,isjc,aendid,bendid,aendip,bendip,color,logtime,aendxy,bendxy,bypass,bypassgp,bypass_lrdata
2927,Bhairamgarh_Orange,,,13067,GUDSHAKAL,Bhairamgarh,0.0,0.0,2525,2465,10.128.20.19,10.128.0.19,,2024-11-23 13:48:59,-286;-890,-106;-947,0,,
2928,Konta_Blue,,,13068,Konta,KONTA (NP),0.0,0.0,2443,2457,10.128.0.75,10.128.82.29,,2024-11-23 15:07:06,-13;-265,166;-205,0,,
2929,Konta_Blue,,,13069,KONTA (NP),RAJPENTA (DARBHAGUDA),0.0,0.0,2457,2720,10.128.82.29,10.128.82.49,,2024-11-23 15:07:06,166;-205,224;-54,0,,
2930,Konta_Blue,,,13070,RAJPENTA (DARBHAGUDA),ERRABORE,0.0,0.0,2720,2455,10.128.82.49,10.128.82.14,,2024-11-23 15:07:06,224;-54,146;57,0,,
2931,Konta_Blue,,,13071,ERRABORE,MARAYIGURA,0.0,0.0,2455,2445,10.128.82.14,10.128.82.35,,2024-11-23 15:07:06,146;57,-28;78,0,,
2932,Konta_Blue,,,13072,MARAYIGURA,INJARAM,0.0,0.0,2445,2450,10.128.82.35,10.128.82.21,,2024-11-23 15:07:06,-28;78,-159;15,0,,
2933,Konta_Blue,,,13073,INJARAM,DHONDRA,0.0,0.0,2450,2439,10.128.82.21,10.128.82.9,,2024-11-23 15:07:06,-159;15,-173;-146,0,,
2934,Konta_Blue,,,13074,DHONDRA,Konta,0.0,0.0,2439,2443,10.128.82.9,10.128.0.75,,2024-11-23 15:07:06,-173;-146,-13;-265,0,,
2969,Lohandiguda_Blue,,,13109,Lohandiguda,USRIBEDA,0.0,0.0,2545,2594,10.128.0.14,10.128.14.40,Green,2025-03-18 14:11:59,-11;-466,121;-438,0,,
2970,Lohandiguda_Blue,,,13110,USRIBEDA,CHITRAKOT,0.0,0.0,2594,2654,10.128.14.40,10.128.14.14,Green,2025-03-18 14:11:59,121;-438,241;-377,0,,
2971,Lohandiguda_Blue,,,13111,CHITRAKOT,MATNAR,0.0,0.0,2654,2640,10.128.14.14,10.128.14.30,Green,2025-03-18 14:11:59,241;-377,340;-269,0,,
2972,Lohandiguda_Blue,,,13112,MATNAR,MARDUM,0.0,0.0,2640,2646,10.128.14.30,10.128.14.28,Green,2025-03-18 14:11:59,340;-269,384;-153,0,,
2973,Lohandiguda_Blue,,,13113,MARDUM,KASTURPAL,0.0,0.0,2646,2539,10.128.14.28,10.128.14.24,Green,2025-03-18 14:11:59,384;-153,384;-45,0,,
2974,Lohandiguda_Blue,,,13114,KASTURPAL,ERMUR,0.0,0.0,2539,2644,10.128.14.24,10.128.14.17,Green,2025-03-18 14:11:59,384;-45,318;74,0,,
2975,Lohandiguda_Blue,,,13115,ERMUR,AANJAR,0.0,0.0,2644,2610,10.128.14.17,10.128.14.1,Green,2025-03-18 14:11:59,318;74,233;174,0,,
2976,Lohandiguda_Blue,,,13116,AANJAR,BADEGUMIAPAL,0.0,0.0,2610,2668,10.128.14.1,10.128.14.41,Green,2025-03-18 14:11:59,233;174,123;234,0,,
2977,Lohandiguda_Blue,,,13117,BADEGUMIAPAL,SURGUDA,1.0,0.0,2668,2565,10.128.14.41,10.128.14.36,Unknown,2025-03-18 14:11:59,123;234,196;357,0,,
2978,Lohandiguda_Blue,,,13118,BADEGUMIAPAL,TOYAR,0.0,0.0,2668,2600,10.128.14.41,10.128.14.39,Green,2025-03-18 14:11:59,123;234,-9;263,0,,
2979,Lohandiguda_Blue,,,13119,TOYAR,GARDA,0.0,0.0,2600,2570,10.128.14.39,10.128.14.20,Green,2025-03-18 14:11:59,-9;263,-175;238,0,,
2980,Lohandiguda_Blue,,,13120,GARDA,ALNAR,0.0,0.0,2570,2577,10.128.14.20,10.128.14.2,Green,2025-03-18 14:11:59,-175;238,-290;168,0,,
2981,Lohandiguda_Blue,,,13121,ALNAR,SADRA,0.0,0.0,2577,2592,10.128.14.2,10.128.14.34,Green,2025-03-18 14:11:59,-290;168,-375;80,0,,
2982,Lohandiguda_Blue,,,13122,SADRA,MICHNAR,0.0,0.0,2592,2636,10.128.14.34,10.128.14.31,Green,2025-03-18 14:11:59,-375;80,-443;-43,0,,
2983,Lohandiguda_Blue,,,13123,MICHNAR,CHINDBAHAR,0.0,0.0,2636,2605,10.128.14.31,10.128.14.12,Green,2025-03-18 14:11:59,-443;-43,-448;-159,0,,
2984,Lohandiguda_Blue,,,13124,CHINDBAHAR,BHAGHANPAL,0.0,0.0,2605,2666,10.128.14.12,10.128.14.7,Green,2025-03-18 14:11:59,-448;-159,-407;-289,0,,
2985,Lohandiguda_Blue,,,13125,BHAGHANPAL,DABPAL,0.0,0.0,2666,2616,10.128.14.7,10.128.14.15,Green,2025-03-18 14:12:00,-407;-289,-305;-382,0,,
2986,Lohandiguda_Blue,,,13126,DABPAL,CHHOTEPARODA,0.0,0.0,2616,2670,10.128.14.15,10.128.14.11,Green,2025-03-18 14:12:00,-305;-382,-178;-443,0,,
2987,Lohandiguda_Blue,,,13127,CHHOTEPARODA,Lohandiguda,0.0,0.0,2670,2545,10.128.14.11,10.128.0.14,Green,2025-03-18 14:12:00,-178;-443,-11;-466,0,,
2988,Lohandiguda_Orange,,,13128,Lohandiguda,KODEBADA,0.0,0.0,2545,2675,10.128.0.14,10.128.14.42,Green,2025-03-18 14:05:32,-28;-217,158;-170,0,,
2989,Lohandiguda_Orange,,,13129,KODEBADA,CHINDGAON,0.0,0.0,2675,2679,10.128.14.42,10.128.14.13,Green,2025-03-18 14:05:32,158;-170,308;-72,0,,
2990,Lohandiguda_Orange,,,13130,CHINDGAON,KUMHLI,0.0,0.0,2679,2680,10.128.14.13,10.128.14.25,Green,2025-03-18 14:05:32,308;-72,424;73,0,,
2991,Lohandiguda_Orange,,,13131,KUMHLI,DHURAGAON,0.0,0.0,2680,2672,10.128.14.25,10.128.14.16,Green,2025-03-18 14:05:32,424;73,422;224,0,,
2992,Lohandiguda_Orange,,,13132,DHURAGAON,BADANJI,0.0,0.0,2672,2542,10.128.14.16,10.128.14.3,Green,2025-03-18 14:05:32,422;224,381;387,0,,
2993,Lohandiguda_Orange,,,13133,BADANJI,TAKRAGUDA,0.0,0.0,2542,2548,10.128.14.3,10.128.14.37,Green,2025-03-18 14:05:32,381;387,280;527,0,,
2994,Lohandiguda_Orange,,,13134,TAKRAGUDA,BELAR,0.0,0.0,2548,2553,10.128.14.37,10.128.14.6,Green,2025-03-18 14:05:32,280;527,94;590,0,,
2995,Lohandiguda_Orange,,,13135,BELAR,GADIYA,0.0,0.0,2553,2564,10.128.14.6,10.128.14.19,Green,2025-03-18 14:05:32,94;590,-91;602,0,,
2996,Lohandiguda_Orange,,,13136,GADIYA,TARAGAON,0.0,0.0,2564,2571,10.128.14.19,10.128.14.38,Green,2025-03-18 14:05:32,-91;602,-274;533,0,,
2997,Lohandiguda_Orange,,,13137,TARAGAON,MANDAR,0.0,0.0,2571,2580,10.128.14.38,10.128.14.27,Green,2025-03-18 14:05:32,-274;533,-419;401,0,,
2998,Lohandiguda_Orange,,,13138,MANDAR,NEGANAR,0.0,0.0,2580,2587,10.128.14.27,10.128.14.32,Green,2025-03-18 14:05:32,-419;401,-463;244,0,,
2999,Lohandiguda_Orange,,,13139,NEGANAR,KUTHAR,0.0,0.0,2587,2556,10.128.14.32,10.128.14.26,Unknown,2025-03-18 14:05:32,-463;244,-477;79,0,,
3000,Lohandiguda_Orange,,,13140,KUTHAR,PARAPUR,0.0,0.0,2556,2658,10.128.14.26,10.128.14.33,Unknown,2025-03-18 14:05:32,-477;79,-395;-58,0,,
3001,Lohandiguda_Orange,,,13141,PARAPUR,BADEDHARAUR,0.0,0.0,2658,2558,10.128.14.33,10.128.14.4,Green,2025-03-18 14:05:32,-395;-58,-222;-166,0,,
3002,Lohandiguda_Orange,,,13142,BADEDHARAUR,Lohandiguda,0.0,0.0,2558,2545,10.128.14.4,10.128.0.14,Green,2025-03-18 14:05:32,-222;-166,-28;-217,0,,
3003,BERLA_Pink,,,13143,MANIYARI,KODAVA,0.0,0.0,2819,2807,10.128.17.59,10.128.17.52,Green,2025-03-18 13:16:53,-258;-737,-518;-1032,0,,
3035,Jagdalpur_Blue,,,13173,GARAWAND KHURD,TURENAR,0.0,0.0,1285,1353,10.128.13.17,10.128.13.51,Green,2025-03-18 14:31:29,-269;207,-741;-123,0,,
3057,Geedam_Orange,,,13174,Geedam,BADEPANEDA,0.0,0.0,683,987,10.128.0.26,10.128.28.2,Green,2025-01-24 16:11:52,417;-1069,653;-1000,0,,
3058,Geedam_Orange,,,13175,BADEPANEDA,MADSE,0.0,0.0,987,1025,10.128.28.2,10.128.28.28,Green,2025-01-24 16:11:52,653;-1000,819;-875,0,,
3059,Geedam_Orange,,,13176,MADSE,NAGUL,0.0,0.0,1025,1033,10.128.28.28,10.128.28.32,Green,2025-01-24 16:11:52,819;-875,894;-713,0,,
3060,Geedam_Orange,,,13177,NAGUL,GHOTPAL,0.0,0.0,1033,1003,10.128.28.32,10.128.28.13,Green,2025-01-24 16:11:52,894;-713,881;-508,0,,
3061,Geedam_Orange,,,13178,GHOTPAL,RONJE,0.0,0.0,1003,1037,10.128.28.13,10.128.28.35,Green,2025-01-24 16:11:52,881;-508,771;-342,0,,
3062,Geedam_Orange,,,13179,RONJE,HIRANAR,0.0,0.0,1037,1015,10.128.28.35,10.128.28.19,Green,2025-01-24 16:11:52,771;-342,954;-250,1,HIRANAR,Ring no.04::GHOTPAL::KASOLI
3063,Geedam_Orange,,,13180,HIRANAR,KASOLI,0.0,0.0,1015,1021,10.128.28.19,10.128.28.23,Green,2025-01-24 16:11:52,954;-250,810;-167,1,HIRANAR,Ring no.04::GHOTPAL::KASOLI
3064,Geedam_Orange,,,13181,KASOLI,UPET,0.0,0.0,1021,1041,10.128.28.23,10.128.28.38,Green,2025-01-24 16:11:52,810;-167,593;-246,1,UPET,Ring no.03::RONJE::BARSUR(NP)
3065,Geedam_Orange,,,13182,UPET,RONJE,0.0,0.0,1041,1037,10.128.28.38,10.128.28.35,Unknown,2025-01-24 16:11:52,593;-246,771;-342,1,UPET,Ring no.03::RONJE::BARSUR(NP)
3066,Geedam_Orange,,,13183,UPET,BARSUR(NP),0.0,0.0,1041,995,10.128.28.38,10.128.28.6,Green,2025-01-24 16:11:52,593;-246,391;-222,1,UPET,Ring no.03::RONJE::BARSUR(NP)
3067,Geedam_Orange,,,13184,BARSUR(NP),MUCHNAR,0.0,0.0,995,1029,10.128.28.6,10.128.28.30,Green,2025-01-24 16:11:52,391;-222,167;-284,0,,
3068,Geedam_Orange,,,13185,MUCHNAR,CHHINDNAR,0.0,0.0,1029,999,10.128.28.30,10.128.28.11,Green,2025-01-24 16:11:52,167;-284,27;-443,0,,
3069,Geedam_Orange,,,13186,CHHINDNAR,MUSTALNAR,0.0,0.0,999,1031,10.128.28.11,10.128.28.31,Green,2025-01-24 16:11:52,27;-443,-4;-623,1,MUSTALNAR,Ring no.04::KASOLI::GUMALNAR
3070,Geedam_Orange,,,13187,MUSTALNAR,GUMALNAR,0.0,0.0,1031,1005,10.128.28.31,10.128.28.14,Green,2025-01-24 16:11:52,-4;-623,13;-808,1,MUSTALNAR,Ring no.04::KASOLI::GUMALNAR
3071,Geedam_Orange,,,13188,GUMALNAR,MOPHALNAR,0.0,0.0,1005,1027,10.128.28.14,10.128.28.29,Green,2025-01-24 16:11:52,13;-808,151;-997,0,,
3072,Geedam_Orange,,,13189,MOPHALNAR,Geedam,0.0,0.0,1027,683,10.128.28.29,10.128.0.26,Green,2025-01-24 16:11:52,151;-997,417;-1069,0,,
3073,Geedam_Orange,,,13190,MOPHALNAR,CHHOTETUMNAR,1.0,0.0,1027,1001,10.128.28.29,10.128.28.12,Green,2025-01-24 16:11:52,151;-997,27;-1120,0,,
3074,Geedam_Orange,,,13191,UPET,HIDPAL,1.0,0.0,1041,1013,10.128.28.38,10.128.28.18,Unknown,2025-01-24 16:11:52,593;-246,633;-102,1,UPET,Ring no.03::RONJE::BARSUR(NP)
3075,Geedam_Orange,,,13192,MADSE,KATULNAR,1.0,0.0,1025,1023,10.128.28.28,10.128.28.24,Green,2025-01-24 16:11:52,819;-875,1026;-982,0,,
3230,Geedam_Blue,,,13193,Geedam,GUMDA,0.0,0.0,683,1007,10.128.0.26,10.128.28.15,Green,2025-01-24 16:51:56,323;-753,645;-674,0,,
3231,Geedam_Blue,,,13194,GUMDA,PHARASPAL,0.0,0.0,1007,1035,10.128.28.15,10.128.28.34,Green,2025-01-24 16:51:56,645;-674,787;-489,0,,
3232,Geedam_Blue,,,13195,PHARASPAL,AALNAR,0.0,0.0,1035,985,10.128.28.34,10.128.28.1,Green,2025-01-24 16:51:56,787;-489,1067;-565,0,,
3233,Geedam_Blue,,,13196,AALNAR,NELASNAR,0.0,0.0,985,1043,10.128.28.1,10.128.28.39,Green,2025-01-24 16:51:56,1067;-565,885;-267,0,,
3234,Geedam_Blue,,,13197,NELASNAR,PHARASPAL,0.0,0.0,1043,1035,10.128.28.39,10.128.28.34,Unknown,2025-01-24 16:51:56,885;-267,787;-489,0,,
3235,Geedam_Blue,,,13198,NELASNAR,BANGAPAL,0.0,0.0,1043,993,10.128.28.39,10.128.28.5,Green,2025-01-24 16:51:56,885;-267,864;-15,0,,
3236,Geedam_Blue,,,13199,BANGAPAL,BADETUMNAR,0.0,0.0,993,991,10.128.28.5,10.128.28.4,Green,2025-01-24 16:51:56,864;-15,629;204,0,,
3237,Geedam_Blue,,,13200,BADETUMNAR,BADESUROKHI,0.0,0.0,991,989,10.128.28.4,10.128.28.3,Green,2025-01-24 16:51:56,629;204,298;241,0,,
3238,Geedam_Blue,,,13201,BADESUROKHI,SAMLUR,0.0,0.0,989,1039,10.128.28.3,10.128.28.36,Green,2025-01-24 16:51:56,298;241,11;147,0,,
3239,Geedam_Blue,,,13202,SAMLUR,BINJAM,0.0,0.0,1039,997,10.128.28.36,10.128.28.8,Green,2025-01-24 16:51:56,11;147,-113;-51,0,,
3240,Geedam_Blue,,,13203,BINJAM,KARLI,0.0,0.0,997,1019,10.128.28.8,10.128.28.22,Green,2025-01-24 16:51:56,-113;-51,-183;-287,0,,
3241,Geedam_Blue,,,13204,KARLI,HARAM,0.0,0.0,1019,1009,10.128.28.22,10.128.28.16,Green,2025-01-24 16:51:56,-183;-287,-215;-481,0,,
3242,Geedam_Blue,,,13205,HARAM,HAURNAR,0.0,0.0,1009,1011,10.128.28.16,10.128.28.17,Green,2025-01-24 16:51:56,-215;-481,35;-661,0,,
3243,Geedam_Blue,,,13206,HAURNAR,Geedam,0.0,0.0,1011,683,10.128.28.17,10.128.0.26,Green,2025-01-24 16:51:56,35;-661,323;-753,0,,
3688,BERLA_Blue,,,13310,Berla,BORIYA,0.0,0.0,2511,2518,10.128.0.16,10.128.17.19,Green,2025-03-17 13:15:21,725;-455,904;-422,0,,
3689,BERLA_Blue,,,13311,BORIYA,CHANDI,0.0,0.0,2518,2536,10.128.17.19,10.128.17.21,Green,2025-03-17 13:15:21,904;-422,1060;-358,0,,
3690,BERLA_Blue,,,13312,CHANDI,GHATIYAKALA,0.0,0.0,2536,2581,10.128.17.21,10.128.17.32,Green,2025-03-17 13:15:21,1060;-358,1136;-229,0,,
3691,BERLA_Blue,,,13313,GHATIYAKALA,GODGIRI,0.0,0.0,2581,2602,10.128.17.32,10.128.17.34,Green,2025-03-17 13:15:21,1136;-229,1204;-124,0,,
3692,BERLA_Blue,,,13314,GODGIRI,GADAMOR,0.0,0.0,2602,2559,10.128.17.34,10.128.17.31,Green,2025-03-17 13:15:21,1204;-124,1236;-39,0,,
3693,BERLA_Blue,,,13315,GADAMOR,KOHDIYA,0.0,0.0,2559,2696,10.128.17.31,10.128.17.53,Green,2025-03-17 13:15:21,1236;-39,1263;75,0,,
3694,BERLA_Blue,,,13316,KOHDIYA,GUDHELI,0.0,0.0,2696,2613,10.128.17.53,10.128.17.35,Green,2025-03-17 13:15:21,1263;75,1277;171,0,,
3695,BERLA_Blue,,,13317,GUDHELI,BERLAKALA,0.0,0.0,2613,2531,10.128.17.35,10.128.17.9,Green,2025-03-17 13:15:21,1277;171,1235;299,0,,
3696,BERLA_Blue,,,13318,BERLAKALA,KANDARKA,0.0,0.0,2531,2633,10.128.17.9,10.128.17.41,Green,2025-03-17 13:15:21,1235;299,1196;396,0,,
3697,BERLA_Blue,,,13319,KANDARKA,BHALESHAR,0.0,0.0,2633,2475,10.128.17.41,10.128.17.10,Green,2025-03-17 13:15:21,1196;396,1118;488,0,,
3698,BERLA_Blue,,,13320,BHALESHAR,HARDI,0.0,0.0,2475,2626,10.128.17.10,10.128.17.36,Green,2025-03-17 13:15:21,1118;488,968;617,0,,
3699,BERLA_Blue,,,13321,HARDI,PIRDA,0.0,0.0,2626,2674,10.128.17.36,10.128.17.65,Green,2025-03-17 13:15:21,968;617,805;666,0,,
3700,BERLA_Blue,,,13322,PIRDA,BHIMBHOURI,0.0,0.0,2674,2504,10.128.17.65,10.128.17.18,Green,2025-03-17 13:15:21,805;666,624;676,0,,
3701,BERLA_Blue,,,13323,BHIMBHOURI,DHABA,0.0,0.0,2504,2543,10.128.17.18,10.128.17.29,Green,2025-03-17 13:15:21,624;676,464;646,0,,
3702,BERLA_Blue,,,13324,DHABA,SILGHATT,0.0,0.0,2543,2655,10.128.17.29,10.128.17.73,Green,2025-03-17 13:15:21,464;646,309;570,0,,
3703,BERLA_Blue,,,13325,SILGHATT,LAWATARA (NEW GP),0.0,0.0,2655,2576,10.128.17.73,10.128.17.89,Green,2025-03-17 13:15:21,309;570,191;463,0,,
3704,BERLA_Blue,,,13326,LAWATARA (NEW GP),BHARDA,0.0,0.0,2576,2498,10.128.17.89,10.128.17.13,Green,2025-03-17 13:15:21,191;463,98;353,0,,
3705,BERLA_Blue,,,13327,BHARDA,MUDPAR KALAN (NEWGP),0.0,0.0,2498,2522,10.128.17.13,10.128.17.90,Green,2025-03-17 13:15:21,98;353,51;212,0,,
3706,BERLA_Blue,,,13328,MUDPAR KALAN (NEWGP),BARGAON,0.0,0.0,2522,2664,10.128.17.90,10.128.17.7,Green,2025-03-17 13:15:21,51;212,43;52,0,,
3707,BERLA_Blue,,,13329,BARGAON,KUMHI,0.0,0.0,2664,2584,10.128.17.7,10.128.17.88,Green,2025-03-17 13:15:21,43;52,78;-118,0,,
3708,BERLA_Blue,,,13330,KUMHI,KHARRA,0.0,0.0,2584,2704,10.128.17.88,10.128.17.46,Green,2025-03-17 13:15:21,78;-118,181;-271,0,,
3709,BERLA_Blue,,,13331,KHARRA,KUSMI,0.0,0.0,2704,2684,10.128.17.46,10.128.17.56,Green,2025-03-17 13:15:21,181;-271,349;-393,0,,
3710,BERLA_Blue,,,13332,KUSMI,BHAND,0.0,0.0,2684,2486,10.128.17.56,10.128.17.11,Green,2025-03-17 13:15:21,349;-393,539;-450,0,,
3711,BERLA_Blue,,,13333,BHAND,Berla,0.0,0.0,2486,2511,10.128.17.11,10.128.0.16,Green,2025-03-17 13:15:21,539;-450,725;-455,0,,
3712,Berla_Blue,,,13334,HARDI,HARDI,0.0,0.0,2626,2732,10.128.17.36,10.131.130.146,Green,2025-03-17 13:15:21,968;617,1018;728,0,,
3719,Berla_Blue,,,13341,KHUDMUDI,KHUDMUDI,1.0,0.0,2739,2699,10.131.130.150,10.128.17.49,Unknown,2025-03-17 13:15:21,1221;1012,1290;1123,0,,
3720,BERLA_Blue,,,13342,BERLAKALA,BORSI,0.0,0.0,2531,2530,10.128.17.9,10.128.17.20,Green,2025-03-17 13:15:21,1235;299,1508;130,0,,
3721,BERLA_Blue,,,13343,BORSI,UFARA,0.0,0.0,2530,2590,10.128.17.20,10.128.17.85,Green,2025-03-17 13:15:21,1508;130,1482;-33,0,,
3722,BERLA_Blue,,,13344,UFARA,GADAMOR,0.0,0.0,2590,2559,10.128.17.85,10.128.17.31,Green,2025-03-17 13:15:21,1482;-33,1236;-39,0,,
3723,BERLA_Blue,,,13345,GODGIRI,TILAI,0.0,0.0,2602,2647,10.128.17.34,10.128.17.84,Green,2025-03-17 13:15:21,1204;-124,1357;-334,0,,
3724,BERLA_Blue,,,13346,TILAI,CHANDI,0.0,0.0,2647,2536,10.128.17.84,10.128.17.21,Green,2025-03-17 13:15:21,1357;-334,1060;-358,0,,
3802,Bakawand_Pink,,,13382,Bakawand,BHEJRIPADAR,0.0,0.0,1768,1841,10.128.0.10,10.128.10.9,Green,2025-03-18 15:52:02,241;-757,208;-530,0,,
3803,Bakawand_Pink,,,13383,BHEJRIPADAR,KOSMI,0.0,0.0,1841,1850,10.128.10.9,10.128.10.35,Green,2025-03-18 15:52:02,208;-530,404;-454,0,,
3804,Bakawand_Pink,,,13384,KOSMI,BEDAUMARGAON,0.0,0.0,1850,1861,10.128.10.35,10.128.10.7,Green,2025-03-18 15:52:02,404;-454,612;-358,0,,
3805,Bakawand_Pink,,,13385,BEDAUMARGAON,JHARUMARGAON,0.0,0.0,1861,1867,10.128.10.7,10.128.10.27,Green,2025-03-18 15:52:02,612;-358,786;-213,0,,
3806,Bakawand_Pink,,,13386,JHARUMARGAON,DHOBIGUDA,0.0,0.0,1867,1874,10.128.10.27,10.128.10.21,Green,2025-03-18 15:52:03,786;-213,895;-69,0,,
3807,Bakawand_Pink,,,13387,DHOBIGUDA,MALGAON,0.0,0.0,1874,2003,10.128.10.21,10.128.10.38,Green,2025-03-18 15:52:03,895;-69,895;97,0,,
3808,Bakawand_Pink,,,13388,MALGAON,GUMDEL,0.0,0.0,2003,2017,10.128.10.38,10.128.10.24,Green,2025-03-18 15:52:03,895;97,832;317,0,,
3809,Bakawand_Pink,,,13389,GUMDEL,KOHKAPAL,0.0,0.0,2017,2011,10.128.10.24,10.128.10.32,Green,2025-03-18 15:52:03,832;317,1105;281,0,,
3810,Bakawand_Pink,,,13390,KOHKAPAL,KARITGAON,0.0,0.0,2011,1913,10.128.10.32,10.128.10.29,Green,2025-03-18 15:52:03,1105;281,1021;455,0,,
3811,Bakawand_Pink,,,13391,KARITGAON,ULNAR,0.0,0.0,1913,2041,10.128.10.29,10.128.10.66,Green,2025-03-18 15:52:03,1021;455,647;455,0,,
3812,Bakawand_Pink,,,13392,ULNAR,GUMDEL,0.0,0.0,2041,2017,10.128.10.66,10.128.10.24,Unknown,2025-03-18 15:52:03,647;455,832;317,0,,
3813,Bakawand_Pink,,,13393,ULNAR,TALNAR,0.0,0.0,2041,2046,10.128.10.66,10.128.10.62,Green,2025-03-18 15:52:03,647;455,406;512,0,,
3814,Bakawand_Pink,,,13394,TALNAR,BANIYAGAON,0.0,0.0,2046,1878,10.128.10.62,10.128.10.5,Green,2025-03-18 15:52:03,406;512,170;521,0,,
3815,Bakawand_Pink,,,13395,BANIYAGAON,TARAPUR,0.0,0.0,1878,1885,10.128.10.5,10.128.10.63,Green,2025-03-18 15:52:03,170;521,-79;492,0,,
3816,Bakawand_Pink,,,13396,TARAPUR,BAJAWAND,0.0,0.0,1885,2029,10.128.10.63,10.128.10.3,Green,2025-03-18 15:52:03,-79;492,-312;432,1,BAJAWAND,Ring no.06::DHOBIGUDA::Bakawand
3817,Bakawand_Pink,,,13397,BAJAWAND,NALPAWAND,0.0,0.0,2029,1959,10.128.10.3,10.128.10.45,Green,2025-03-18 15:52:03,-312;432,-529;329,1,BAJAWAND,Ring no.06::DHOBIGUDA::Bakawand
3818,Bakawand_Pink,,,13398,NALPAWAND,KORTA,0.0,0.0,1959,1899,10.128.10.45,10.128.10.34,Green,2025-03-18 15:52:03,-529;329,-664;189,0,,
3819,Bakawand_Pink,,,13399,KORTA,UDIYAPAL,0.0,0.0,1899,1904,10.128.10.34,10.128.10.65,Green,2025-03-18 15:52:03,-664;189,-704;-29,0,,
3820,Bakawand_Pink,,,13400,UDIYAPAL,BADLAWAND,0.0,0.0,1904,1967,10.128.10.65,10.128.10.2,Green,2025-03-18 15:52:03,-704;-29,-652;-263,0,,
3821,Bakawand_Pink,,,13401,BADLAWAND,PAHURBEL,0.0,0.0,1967,1974,10.128.10.2,10.128.10.46,Green,2025-03-18 15:52:03,-652;-263,-543;-406,0,,
3822,Bakawand_Pink,,,13402,PAHURBEL,PHARSIGAON,0.0,0.0,1974,1985,10.128.10.46,10.128.10.50,Green,2025-03-18 15:52:03,-543;-406,-384;-512,0,,
3823,Bakawand_Pink,,,13403,PHARSIGAON,KOUDAWAND,0.0,0.0,1985,1991,10.128.10.50,10.128.10.36,Green,2025-03-18 15:52:03,-384;-512,-193;-558,0,,
3824,Bakawand_Pink,,,13404,KOUDAWAND,Bakawand,0.0,0.0,1991,1768,10.128.10.36,10.128.0.10,Green,2025-03-18 15:52:03,-193;-558,241;-757,0,,
3825,Bakawand_Pink,,,13405,PAHURBEL,GIROLA,1.0,0.0,1974,2058,10.128.10.46,10.128.10.71,Unknown,2025-03-18 15:52:03,-543;-406,-751;-544,0,,
3828,MAKDI_Orange,,,13408,BABAI,UMARGAON,0.0,0.0,1401,1461,10.128.54.2,10.128.54.48,Green,2025-03-18 14:51:56,-210;-446,-66;-591,0,,
3829,Katekalyan_Blue,,,13409,KATEKALYAN,GATAM,0.0,0.0,2519,2552,10.128.29.16,10.128.29.13,Green,2025-03-13 11:06:21,365;-1036,657;-820,0,,
3830,Katekalyan_Blue,,,13410,TELAM,TUMAKPAL,0.0,0.0,2620,2624,10.128.29.24,10.128.29.27,Green,2025-03-13 11:06:21,-304;-371,-271;-802,0,,
3831,Katekalyan_Blue,,,13411,CHHOTEGUDRA,TELAM,0.0,0.0,2607,2620,10.128.29.8,10.128.29.24,Green,2025-03-13 11:06:21,-117;6,-304;-371,0,,
3832,Katekalyan_Blue,,,13412,MOKHPAL,CHHOTEGUDRA,0.0,0.0,2618,2607,10.128.29.20,10.128.29.8,Unknown,2025-03-13 11:06:21,235;113,-117;6,0,,
3833,BERLA_Orange,,,13413,Berla,BHARCHATTI,0.0,0.0,2511,2836,10.128.0.16,10.128.17.12,Green,2025-03-17 15:13:59,246;-1730,521;-1697,0,,
3834,BERLA_Orange,,,13414,BHARCHATTI,REVE,0.0,0.0,2836,2708,10.128.17.12,10.128.17.68,Green,2025-03-17 15:13:59,521;-1697,674;-1534,0,,
3835,BERLA_Orange,,,13415,REVE,PATORA,0.0,0.0,2708,2718,10.128.17.68,10.128.17.64,Green,2025-03-17 15:13:59,674;-1534,815;-1387,0,,
3836,BERLA_Orange,,,13416,PATORA,TAKAM,0.0,0.0,2718,2694,10.128.17.64,10.128.17.80,Green,2025-03-17 15:13:59,815;-1387,927;-1236,0,,
3837,BERLA_Orange,,,13417,TAKAM,TAKSIVA,0.0,0.0,2694,2690,10.128.17.80,10.128.17.81,Green,2025-03-17 15:13:59,927;-1236,1029;-1033,0,,
3838,BERLA_Orange,,,13418,TAKSIVA,LAVATARA,0.0,0.0,2690,2742,10.128.17.81,10.128.17.57,Green,2025-03-17 15:13:59,1029;-1033,1057;-802,0,,
3839,BERLA_Orange,,,13419,LAVATARA,BHILOURI,0.0,0.0,2742,2834,10.128.17.57,10.128.17.17,Green,2025-03-17 15:13:59,1057;-802,1034;-584,0,,
3840,BERLA_Orange,,,13420,BHILOURI,ATARGADI,0.0,0.0,2834,2826,10.128.17.17,10.128.17.3,Green,2025-03-17 15:13:59,1034;-584,988;-407,0,,
3841,BERLA_Orange,,,13421,ATARGADI,KURUD,0.0,0.0,2826,2750,10.128.17.3,10.128.17.55,Green,2025-03-17 15:13:59,988;-407,876;-193,0,,
3842,BERLA_Orange,,,13422,KURUD,RANKA,0.0,0.0,2750,2714,10.128.17.55,10.128.17.66,Green,2025-03-17 15:13:59,876;-193,733;-82,0,,
